species,specimen_name,Specimen no.,Formation,Locality,Side,Image No.,FO,LO,Repeat,# of meas.,P2_L,P2_W,P3_L,P3_W,P4_L,P4_W,M1_L,M1_W,M2_L,M2_W,M3_L,M3_W,p2_l,p2_w,p3_l,p3_w,p4_l,p4_w,m1_l,m1_w,m2_l,m2_w,m3_l,m3_w,upP,upM,loP,loM,Notes,Notes,Notes
Acritohippus tertius,Acritohippus tertius,AMNH 14180,Sheep Creek,"Sioux Co., NE",left side,DSC_3598,17.2766001,16.1380807,2,14,19.285,20.175,19.218,24.161,19.725,24.178,17.207,23.391,18.629,22.565,14.154,20.513,,,,,,,,,,,,,56.957,50.141,,,,,
Acritohippus tertius,Acritohippus tertius,AMNH 14180,Sheep Creek,"Sioux Co., NE",left side,DSC_3598,17.2766001,16.1380807,3,14,19.469,19.999,18.644,24.087,18.985,23.682,16.956,23.469,18.908,22.57,14.344,20.585,,,,,,,,,,,,,57.97,50.37,,,,,
Acritohippus tertius,Acritohippus tertius,AMNH 14180,Sheep Creek,"Sioux Co., NE",left side,DSC_3599,17.2766001,16.1380807,1,13,,,,,,,,,,,,,20.953,13.079,16.913,12.877,17.654,12.263,18.437,13.356,18.519,11.228,23.278,9.9,,,,60.495,,,
Acritohippus tertius,Acritohippus tertius,AMNH 14180,Sheep Creek,"Sioux Co., NE",left side,DSC_3599,17.2766001,16.1380807,2,13,,,,,,,,,,,,,21.556,13.56,17.165,12.326,17.15,12.33,18.304,13.558,18.565,11.526,23.582,9.987,,,,59.727,,,
Acritohippus tertius,Acritohippus tertius,AMNH 14180,Sheep Creek,"Sioux Co., NE",left side,DSC_3599,17.2766001,16.1380807,3,13,,,,,,,,,,,,,21.325,13.394,16.394,11.75,17.293,12.449,17.942,13.31,18.618,11.264,24.169,10.044,,,,60.42,,,
Acritohippus tertius,Acritohippus tertius,AMNH 14180,Sheep Creek,"Sioux Co., NE",right side,DSC_3600,17.2766001,16.1380807,1,11,,,,,,,,,,,,,20.096,11.9,18.343,13.424,17.618,13.622,16.143,11.472,17.428,10.554,,,,,56.126,,,,
Acritohippus tertius,Acritohippus tertius,AMNH 14180,Sheep Creek,"Sioux Co., NE",right side,DSC_3600,17.2766001,16.1380807,2,11,,,,,,,,,,,,,19.38,11.211,17.102,13.431,17.899,13.932,15.967,11.058,16.784,10.274,,,,,55.394,,,,
Acritohippus tertius,Acritohippus tertius,AMNH 14180,Sheep Creek,"Sioux Co., NE",right side,DSC_3600,17.2766001,16.1380807,3,11,,,,,,,,,,,,,19.742,11.511,17.595,13.489,18.454,13.855,16.211,11.307,16.801,10.468,,,,,55.811,,,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12912,Rosebud,"Shannon Co., SD",left side,DSC_3601,24.5,23.1,1,14,10.827,11.575,11.334,13.369,11.044,14.061,10.444,13.406,9.97,13.393,9.045,11.757,,,,,,,,,,,,,32.841,29.829,,,Wounded Knee Creek,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12912,Rosebud,"Shannon Co., SD",left side,DSC_3601,24.5,23.1,2,14,10.792,11.718,11.096,13.277,11.252,14.02,10.353,13.431,9.959,13.297,9.152,11.9,,,,,,,,,,,,,32.69,29.806,,,Wounded Knee Creek,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12912,Rosebud,"Shannon Co., SD",left side,DSC_3601,24.5,23.1,3,14,10.62,11.677,11.118,13.338,11.622,13.775,10.039,13.35,9.961,13.627,9.125,11.919,,,,,,,,,,,,,32.557,29.309,,,Wounded Knee Creek,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12917E,Rosebud,"Shannon Co., SD",left side,DSC_3604,24.5,23.1,1,14,,,,,,,,,,,,,12.134,6.879,10.164,8.551,10.538,9.297,10.715,8.1,10.584,8.03,13.811,6.694,,,32.967,34.581,"Porcupine Creek, Pine Ridge",,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12917E,Rosebud,"Shannon Co., SD",left side,DSC_3604,24.5,23.1,2,14,,,,,,,,,,,,,12.27,6.783,10.133,8.55,10.627,9.339,10.759,8.626,10.285,8.26,13.762,6.808,,,32.721,34.501,"Porcupine Creek, Pine Ridge",,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12917E,Rosebud,"Shannon Co., SD",left side,DSC_3604,24.5,23.1,3,14,,,,,,,,,,,,,11.876,6.694,9.888,8.467,10.837,9.427,10.334,8.151,10.248,7.912,13.61,6.607,,,32.806,34.505,"Porcupine Creek, Pine Ridge",,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12919,Rosebud,"Shannon Co., SD",right side,DSC_3607,24.5,23.1,1,14,,,,,,,,,,,,,10.269,6.842,9.691,8.274,10.593,9.001,10.082,7.106,9.627,7.21,14.531,6.476,,,29.887,34.973,Porcupine Creek,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12919,Rosebud,"Shannon Co., SD",right side,DSC_3607,24.5,23.1,2,14,,,,,,,,,,,,,10.076,7.014,9.784,8.529,10.556,9.081,9.79,7.053,9.667,7.448,13.951,6.701,,,29.837,34.378,Porcupine Creek,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12919,Rosebud,"Shannon Co., SD",right side,DSC_3607,24.5,23.1,3,14,,,,,,,,,,,,,9.92,6.991,9.659,8.375,10.382,8.882,9.95,6.976,9.506,7.361,14.126,6.76,,,30.129,34.353,Porcupine Creek,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12920,Rosebud,"Shannon Co., SD",left side,DSC_3610,24.5,23.1,1,11,,,,,,,,,,,,,10.121,6.47,9.947,7.611,9.986,8.253,10.011,7.535,10.678,8.317,,,,,29.79,,Porcupine Creek,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12920,Rosebud,"Shannon Co., SD",left side,DSC_3610,24.5,23.1,2,11,,,,,,,,,,,,,9.737,6.259,9.875,7.611,10.413,8.21,9.667,7.56,10.754,8.208,,,,,29.793,,Porcupine Creek,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12920,Rosebud,"Shannon Co., SD",left side,DSC_3610,24.5,23.1,3,11,,,,,,,,,,,,,9.559,6.307,9.559,7.615,10.1,8.295,9.834,7.621,10.468,8.221,,,,,29.587,,Porcupine Creek,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12920,Rosebud,"Shannon Co., SD",right side,DSC_3613,24.5,23.1,1,14,,,,,,,,,,,,,9.758,6.14,9.646,7.113,10.24,7.648,9.45,7.104,10.008,7.364,13.316,6.42,,,29.022,33.055,Porcupine Creek,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12920,Rosebud,"Shannon Co., SD",right side,DSC_3613,24.5,23.1,2,14,,,,,,,,,,,,,9.718,6.263,9.404,7.309,9.888,7.797,9.417,7.004,10.482,7.353,13.399,6.263,,,29.392,33.005,Porcupine Creek,,
Miohippus equinanus,Archaeohippus equinanus,AMNH 12920,Rosebud,"Shannon Co., SD",right side,DSC_3613,24.5,23.1,3,14,,,,,,,,,,,,,9.59,6.181,9.662,7.178,10.058,7.691,9.764,7.109,10.249,7.446,13.32,6.385,,,28.95,33.452,Porcupine Creek,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650,Sheep Creek,"Sioux Co., NE",right side,DSC_3616,17.6525796,17.3,1,11,,,10.95,15.278,11.545,15.232,11.461,14.773,10.39,14.692,8.06,13.191,,,,,,,,,,,,,,29.235,,,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650,Sheep Creek,"Sioux Co., NE",right side,DSC_3616,17.6525796,17.3,2,11,,,11.314,15.167,11.507,15.177,11.244,14.874,10.295,14.823,8.676,12.82,,,,,,,,,,,,,,29.445,,,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650,Sheep Creek,"Sioux Co., NE",right side,DSC_3616,17.6525796,17.3,3,11,,,11.208,15.051,11.593,15.203,11.319,14.797,10.322,14.737,8.46,12.815,,,,,,,,,,,,,,29.716,,,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650,Sheep Creek,"Sioux Co., NE",left side,DSC_3619,17.6525796,17.3,1,14,9.785,13.018,11.166,14.407,11.671,15.347,11.199,15.049,10.931,14.791,9.991,12.842,,,,,,,,,,,,,32.74,31.239,,,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650,Sheep Creek,"Sioux Co., NE",left side,DSC_3619,17.6525796,17.3,2,14,10.079,12.879,11.046,14.457,11.525,15.31,11.64,15.026,11.037,14.515,9.97,12.541,,,,,,,,,,,,,32.464,31.507,,,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650,Sheep Creek,"Sioux Co., NE",left side,DSC_3619,17.6525796,17.3,3,14,10.041,12.784,11.037,14.255,11.496,15.289,11.35,14.972,10.612,14.636,9.735,12.522,,,,,,,,,,,,,32.47,31.638,,,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 21534,Sheep Creek,"Sioux Co., NE",right side,DSC_3622,17.6525796,17.3,1,9,14.514,12.194,12.272,12.714,11.938,12.962,10.761,13.476,,,,,,,,,,,,,,,,,38.373,,,,Aphelops Draw,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 21534,Sheep Creek,"Sioux Co., NE",right side,DSC_3622,17.6525796,17.3,2,9,14.217,11.816,12.574,12.464,11.685,13.029,10.908,13.736,,,,,,,,,,,,,,,,,38.425,,,,Aphelops Draw,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 21534,Sheep Creek,"Sioux Co., NE",right side,DSC_3622,17.6525796,17.3,3,9,14.348,12.033,12.484,12.526,11.705,12.625,11.268,14.01,,,,,,,,,,,,,,,,,38.753,,,,Aphelops Draw,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 21534,Sheep Creek,"Sioux Co., NE",left side,DSC_3625,17.6525796,17.3,1,9,13.463,12.313,12.391,12.275,12.288,12.908,11.391,14.365,,,,,,,,,,,,,,,,,38.34,,,,Aphelops Draw,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 21534,Sheep Creek,"Sioux Co., NE",left side,DSC_3625,17.6525796,17.3,2,9,13.671,12.097,12.269,12.265,12.415,13.096,11.152,14.301,,,,,,,,,,,,,,,,,38.479,,,,Aphelops Draw,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 21534,Sheep Creek,"Sioux Co., NE",left side,DSC_3625,17.6525796,17.3,3,9,13.795,12.343,12.699,12.341,12.121,12.954,11.475,14.393,,,,,,,,,,,,,,,,,38.31,,,,Aphelops Draw,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71656,Sheep Creek,"Sioux Co., NE",left side,DSC_3628,17.6525796,17.3,1,14,,,,,,,,,,,,,12.716,8.601,12.543,9.917,12.369,10.579,10.952,9.383,11.942,8.855,13.142,7.817,,,37.513,35.848,"Antelope Draw, Hilltop Quarry",,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71656,Sheep Creek,"Sioux Co., NE",left side,DSC_3628,17.6525796,17.3,2,14,,,,,,,,,,,,,12.283,8.459,12.504,10.06,12.465,10.665,10.917,9.463,12.191,8.788,13.058,8.022,,,37.305,35.814,"Antelope Draw, Hilltop Quarry",,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71656,Sheep Creek,"Sioux Co., NE",left side,DSC_3628,17.6525796,17.3,3,14,,,,,,,,,,,,,12.848,8.483,12.807,10.047,12.076,10.622,11.492,9.174,11.779,8.816,12.851,7.958,,,37.713,36.29,"Antelope Draw, Hilltop Quarry",,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650A,Sheep Creek,"Sioux Co., NE",left side,DSC_3631,17.6525796,17.3,1,14,,,,,,,,,,,,,11.147,6.339,11.042,8.35,10.785,8.665,10.583,7.711,10.448,7.475,13.114,7.012,,,33.007,34.543,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650A,Sheep Creek,"Sioux Co., NE",left side,DSC_3631,17.6525796,17.3,2,14,,,,,,,,,,,,,10.323,6.445,10.937,8.291,11.068,8.589,10.823,7.787,10.947,7.497,13.02,6.724,,,33.054,34.335,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650A,Sheep Creek,"Sioux Co., NE",left side,DSC_3631,17.6525796,17.3,3,14,,,,,,,,,,,,,10.199,6.762,11.223,8.301,11.574,8.516,10.77,8.003,11.147,7.455,13.149,6.902,,,32.657,34.412,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650A,Sheep Creek,"Sioux Co., NE",right side,DSC_3634,17.6525796,17.3,1,14,,,,,,,,,,,,,10.734,6.508,10.798,7.914,10.611,8.48,10.423,7.665,10.801,7.655,12.807,6.62,,,32.409,34.138,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650A,Sheep Creek,"Sioux Co., NE",right side,DSC_3634,17.6525796,17.3,2,14,,,,,,,,,,,,,10.276,6.474,11.065,7.977,11.036,8.47,10.513,7.663,10.59,7.638,12.819,6.665,,,32.366,33.74,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,F:AM 71650A,Sheep Creek,"Sioux Co., NE",right side,DSC_3634,17.6525796,17.3,3,14,,,,,,,,,,,,,10.702,6.765,10.941,7.961,10.96,8.332,10.348,7.916,10.192,7.787,12.827,6.557,,,33.239,33.533,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,AMNH 18950,Sheep Creek,"Sioux Co., NE",left side,DSC_3637,17.6525796,17.3,1,6,,,9.862,9.183,11.028,9.31,10.349,8.39,,,,,,,,,,,,,,,,,,,,,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,AMNH 18950,Sheep Creek,"Sioux Co., NE",left side,DSC_3637,17.6525796,17.3,2,6,,,9.398,9.28,10.569,9.285,10.481,8.316,,,,,,,,,,,,,,,,,,,,,Thompson Quarry,,
Archaeohippus penultimus,Archaeohippus penultimus,AMNH 18950,Sheep Creek,"Sioux Co., NE",left side,DSC_3637,17.6525796,17.3,3,6,,,9.908,9.225,10.53,9.225,10.543,8.426,,,,,,,,,,,,,,,,,,,,,Thompson Quarry,,
Hypohippus osborni,Hypohippus osborni,AMNH 9047,,"Weld Co., CO",right side,DSC_3640,15.5222257,11.9,1,14,,,,,,,,,,,,,23.002,14.138,22.516,17.407,24.12,17.643,22.736,15.656,22.599,14.901,28.142,13.634,,,67.235,76.083,Davis Ranch,,
Hypohippus osborni,Hypohippus osborni,AMNH 9047,,"Weld Co., CO",right side,DSC_3640,15.5222257,11.9,2,14,,,,,,,,,,,,,21.306,13.576,22.675,17.087,23.538,16.858,23.685,15.58,23.276,14.727,28.769,13.997,,,67.316,76.085,Davis Ranch,,
Hypohippus osborni,Hypohippus osborni,AMNH 9047,,"Weld Co., CO",right side,DSC_3640,15.5222257,11.9,3,14,,,,,,,,,,,,,21.794,13.917,22.575,16.926,23.682,17.324,23.068,15.814,23.349,14.802,28.853,14.076,,,66.928,75.463,Davis Ranch,,
Hypohippus osborni,Hypohippus osborni,AMNH 9047,,"Weld Co., CO",left side,DSC_3643,15.5222257,11.9,1,14,,,,,,,,,,,,,22.19,13.804,21.523,16.754,23.98,17.92,23.486,17.188,22.631,15.718,28.594,13.822,,,67.85,74.729,Davis Ranch,,
Hypohippus osborni,Hypohippus osborni,AMNH 9047,,"Weld Co., CO",left side,DSC_3643,15.5222257,11.9,2,14,,,,,,,,,,,,,22.031,13.812,21.602,16.599,23.881,17.774,23.325,16.929,22.712,15.424,28.72,13.905,,,68.524,75.918,Davis Ranch,,
Hypohippus osborni,Hypohippus osborni,AMNH 9047,,"Weld Co., CO",left side,DSC_3643,15.5222257,11.9,3,14,,,,,,,,,,,,,22.215,13.492,21.981,16.827,23.717,17.453,23.323,16.507,22.147,15.583,28.966,13.894,,,67.846,75.76,Davis Ranch,,
Hypohippus pertinax,Hypohippus pertinax,AMNH 17232,,,right side,DSC_3647,18.3,18.3,1,14,,,,,,,,,,,,,21.588,14.711,22.858,16.469,22.378,17.183,21.819,16.471,19.906,15.063,24.467,13.438,,,67.388,66.151,"Snake Creek Beds, 23 mi S of Agate",,
Hypohippus pertinax,Hypohippus pertinax,AMNH 17232,,,right side,DSC_3647,18.3,18.3,2,14,,,,,,,,,,,,,20.947,14.871,22.623,16.95,22.858,16.864,21.192,16.035,19.63,15.32,23.887,13.313,,,66.506,65.938,"Snake Creek Beds, 23 mi S of Agate",,
Hypohippus pertinax,Hypohippus pertinax,AMNH 17232,,,right side,DSC_3647,18.3,18.3,3,14,,,,,,,,,,,,,21.91,14.869,22.302,16.311,22.298,16.865,21.988,15.929,20.51,14.954,23.65,13.553,,,67.068,66.185,"Snake Creek Beds, 23 mi S of Agate",,
Desmatippus integer,Desmatippus integer,AMNH 17568,Olcott,"Sioux Co., NE",left side,DSC_3650,16.5,15.1,1,11,,,,,,,,,,,,,18.694,13.284,19.185,13.495,18.017,14.144,17.911,12.595,17.895,11.602,,,,,55.562,,"Sinclair Draw, Snake Creek Quarries",,
Desmatippus integer,Desmatippus integer,AMNH 17568,Olcott,"Sioux Co., NE",left side,DSC_3650,16.5,15.1,2,11,,,,,,,,,,,,,18.584,13.17,19.392,13.657,18.635,13.835,17.966,12.606,17.257,11.812,,,,,55.532,,"Sinclair Draw, Snake Creek Quarries",,
Desmatippus integer,Desmatippus integer,AMNH 17568,Olcott,"Sioux Co., NE",left side,DSC_3650,16.5,15.1,3,11,,,,,,,,,,,,,18.745,13.064,18.661,13.574,18.19,14.029,18.118,12.691,17.663,12.055,,,,,55.33,,"Sinclair Draw, Snake Creek Quarries",,
Desmatippus integer,Desmatippus integer,AMNH 17567,Olcott,"Sioux Co., NE",left side,DSC_3653,16.5,15.1,1,11,,,,,,,,,,,,,20.435,14.612,18.072,16.218,20.105,15.706,18.784,14.253,19.693,13.006,,,,,57.753,,"Sinclair Draw, Snake Creek Quarries",,
Desmatippus integer,Desmatippus integer,AMNH 17567,Olcott,"Sioux Co., NE",left side,DSC_3653,16.5,15.1,2,11,,,,,,,,,,,,,19.386,14.763,18.77,16.134,20.48,15.864,18.79,14.179,18.83,12.927,,,,,58.044,,"Sinclair Draw, Snake Creek Quarries",,
Desmatippus integer,Desmatippus integer,AMNH 17567,Olcott,"Sioux Co., NE",left side,DSC_3653,16.5,15.1,3,11,,,,,,,,,,,,,19.52,14.92,19.058,16.513,20.102,15.709,18.887,14.066,19.069,13.345,,,,,58.373,,"Sinclair Draw, Snake Creek Quarries",,
Merychippus quintus,Merychippus quintus,AMNH 14185,Sheep Creek,"Sioux Co., NE",left side,DSC_3659,17.4218317,16.1529498,1,14,16.532,18.613,19.852,21.747,20.857,21.67,19.94,19.63,20.494,20.474,17.507,18.207,,,,,,,,,,,,,56.308,56.665,,,"Merychippus Draw, 23 mi S of Agate",,
Merychippus quintus,Merychippus quintus,AMNH 14185,Sheep Creek,"Sioux Co., NE",left side,DSC_3659,17.4218317,16.1529498,2,14,16.408,18.352,19.582,21.417,20.501,21.361,19.721,19.699,20.303,20.848,17.619,17.775,,,,,,,,,,,,,56.228,56.062,,,"Merychippus Draw, 23 mi S of Agate",,
Merychippus quintus,Merychippus quintus,AMNH 14185,Sheep Creek,"Sioux Co., NE",left side,DSC_3659,17.4218317,16.1529498,3,14,15.228,18.418,19.881,21.767,19.573,21.704,19.796,19.341,19.755,20.946,17.255,17.719,,,,,,,,,,,,,55.311,56.168,,,"Merychippus Draw, 23 mi S of Agate",,
Kalobatippus agatensis,Kalobatippus agatensis,AMNH 14211,Harrison,"Sioux Co., NE",right side,DSC_3662,22.5039969,20.8325928,1,14,,,,,,,,,,,,,20.342,11.679,20.237,15.757,18.48,15.44,18.133,15.037,17.146,14.162,23.875,12.527,,,57.055,62.057,"Agate, NE",both specimens labeled 14211 and both are different,
Kalobatippus agatensis,Kalobatippus agatensis,AMNH 14211,Harrison,"Sioux Co., NE",right side,DSC_3662,22.5039969,20.8325928,2,14,,,,,,,,,,,,,19.616,11.907,19.415,15.624,17.142,14.982,18.097,14.932,16.926,14.322,24.409,13.07,,,56.941,62.782,"Agate, NE",,
Kalobatippus agatensis,Kalobatippus agatensis,AMNH 14211,Harrison,"Sioux Co., NE",right side,DSC_3662,22.5039969,20.8325928,3,14,,,,,,,,,,,,,18.887,11.596,19.096,15.369,17.233,16.044,18.772,14.476,17.116,14.723,24.8,12.868,,,56.917,62.251,"Agate, NE",,
Kalobatippus agatensis,Kalobatippus agatensis,AMNH 14211,Harrison,"Sioux Co., NE",right side,DSC_3665,22.5039969,20.8325928,1,14,,,,,,,,,,,,,20.835,13.68,19.799,16.036,21.158,16.912,19.423,15.591,18.547,14.024,24.481,12.658,,,61.163,65.227,"Agate, NE",,
Kalobatippus agatensis,Kalobatippus agatensis,AMNH 14211,Harrison,"Sioux Co., NE",right side,DSC_3665,22.5039969,20.8325928,2,14,,,,,,,,,,,,,19.874,13.735,20.114,16.208,21.103,16.863,19.429,15.82,18.669,14.185,25.237,12.814,,,61.391,64.187,"Agate, NE",,
Kalobatippus agatensis,Kalobatippus agatensis,AMNH 14211,Harrison,"Sioux Co., NE",right side,DSC_3665,22.5039969,20.8325928,3,14,,,,,,,,,,,,,20.753,13.445,20.008,16.149,21.336,17.025,19.48,15.58,18.63,13.993,24.915,12.56,,,61.148,64.143,"Agate, NE",,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",right side,DSC_3668,23.5,23.5,1,14,15.096,19.697,17.589,22.532,16.985,23.398,16.398,24.061,16.499,23.791,15.778,21.016,,,,,,,,,,,,,49.152,48.525,,,20 mi S of Agate,,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",right side,DSC_3668,23.5,23.5,2,14,16.17,19.922,17.519,22.56,17.464,23.866,16.876,24.291,16.493,23.996,16.275,20.661,,,,,,,,,,,,,49.888,47.933,,,20 mi S of Agate,,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",right side,DSC_3668,23.5,23.5,3,14,15.48,19.742,17.133,22.47,17.066,23.647,16.466,24.453,16.406,23.709,17.072,20.858,,,,,,,,,,,,,50.625,48.364,,,20 mi S of Agate,,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",left side,DSC_3671,23.5,23.5,1,14,16.103,19.739,17.034,22.715,17.324,23.876,15.436,24.416,16.482,24.774,17.626,22.446,,,,,,,,,,,,,49.454,49.593,,,20 mi S of Agate,,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",left side,DSC_3671,23.5,23.5,2,14,16.041,19.418,16.59,22.858,16.971,24.135,15.422,24.973,17.019,25.833,17.93,22.203,,,,,,,,,,,,,49.394,49.743,,,20 mi S of Agate,,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",left side,DSC_3671,23.5,23.5,3,14,16.131,19.453,16.374,22.666,17.217,24.243,16.199,24.681,16.267,25.803,18.398,22.747,,,,,,,,,,,,,49.528,49.992,,,20 mi S of Agate,,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",right side,DSC_3675,23.5,23.5,1,14,,,,,,,,,,,,,17.827,12.911,17.479,14.334,16.262,14.097,14.308,13.176,16.828,13.31,25.357,12.109,,,52.136,56.152,20 mi S of Agate,,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",right side,DSC_3675,23.5,23.5,2,14,,,,,,,,,,,,,17.219,13.309,16.983,13.908,16.21,14.688,14.237,14.207,16.819,13.257,25.911,12.295,,,52.178,56.859,20 mi S of Agate,,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",right side,DSC_3675,23.5,23.5,3,14,,,,,,,,,,,,,17.915,12.937,16.574,14.119,16.056,14.402,14.4,13.633,17.053,13.003,24.957,12.038,,,51.792,56.302,20 mi S of Agate,,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",left side,DSC_3675,23.5,23.5,1,14,,,,,,,,,,,,,18.069,14.299,17.734,15.27,17.045,13.911,16.195,14.194,17.906,13.333,25.077,12.874,,,53.382,59.596,20 mi S of Agate,,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",left side,DSC_3675,23.5,23.5,2,14,,,,,,,,,,,,,17.759,15.148,17.887,14.484,16.946,14.246,16.388,14.616,18.039,13.476,25.073,12.762,,,53.285,59.731,20 mi S of Agate,,
Kalobatippus avus,Kalobatippus avus,AMNH 14182,Sheep Creek,"Sioux Co., NE",left side,DSC_3675,23.5,23.5,3,14,,,,,,,,,,,,,17.894,14.794,17.422,14.837,17.016,14.157,16.388,14.263,17.543,13.477,25.356,13.089,,,53.487,59.246,20 mi S of Agate,,
Cormohipparion quinni,Merychippus sphenodus,F:AM 71888,Valentine,"Brown Co., NE",right side,DSC_3678,15.5206625,13.7743105,1,14,,,,,,,,,,,,,22.063,12.021,22.296,13.198,21.666,12.886,19.914,11.29,23.908,10.759,21.227,9.211,,,64.988,64.645,Devil's Gulch Horse Quarry,,
Cormohipparion quinni,Merychippus sphenodus,F:AM 71888,Valentine,"Brown Co., NE",right side,DSC_3678,15.5206625,13.7743105,2,14,,,,,,,,,,,,,22.459,11.799,22.089,13.103,21.255,12.25,19.612,11.047,24.403,10.435,21.43,9.2,,,64.477,64.948,Devil's Gulch Horse Quarry,,
Cormohipparion quinni,Merychippus sphenodus,F:AM 71888,Valentine,"Brown Co., NE",right side,DSC_3678,15.5206625,13.7743105,3,14,,,,,,,,,,,,,22.451,11.961,22.085,12.892,21.299,12.756,20.682,11.117,24.228,10.922,21.755,9.083,,,64.806,65.371,Devil's Gulch Horse Quarry,,
Cormohipparion quinni,Merychippus sphenodus,F:AM 71888,Valentine,"Brown Co., NE",left side,DSC_3682,15.5206625,13.7743105,1,14,,,,,,,,,,,,,22.393,12.241,22.335,12.645,22.885,12.881,20.659,11.223,24.142,9.451,23.073,9.626,,,68.055,67.132,Devil's Gulch Horse Quarry,,
Cormohipparion quinni,Merychippus sphenodus,F:AM 71888,Valentine,"Brown Co., NE",left side,DSC_3682,15.5206625,13.7743105,2,14,,,,,,,,,,,,,22.482,12.512,22.469,12.656,23.147,12.948,20.151,11.473,23.866,9.427,22.87,9.416,,,68.565,66.409,Devil's Gulch Horse Quarry,,
Cormohipparion quinni,Merychippus sphenodus,F:AM 71888,Valentine,"Brown Co., NE",left side,DSC_3682,15.5206625,13.7743105,3,14,,,,,,,,,,,,,21.907,12.376,22.473,12.987,23.216,13.057,20.558,11.551,23.895,9.524,22.538,9.349,,,69.016,66.413,Devil's Gulch Horse Quarry,,
Cormohipparion quinni,Merychippus sphenodus,F:AM 71896,Valentine,"Cherry Co., NE",right side,DSC_3686,15.5206625,13.7743105,1,14,23.983,20.969,21.193,23.277,20.582,22.431,18.59,22.024,19.514,21.278,20.513,20.622,,,,,,,,,,,,,65.213,58.228,,,Railway Quarry A,,
Cormohipparion quinni,Merychippus sphenodus,F:AM 71896,Valentine,"Cherry Co., NE",right side,DSC_3686,15.5206625,13.7743105,2,14,24.226,21.238,21.446,23.193,20.851,22.545,18.789,21.627,19.21,21.287,20.745,20.373,,,,,,,,,,,,,65.466,58.294,,,Railway Quarry A,,
